customer_id,tenure_months,monthly_charges,support_tickets,contract_type,payment_method,paperless_billing,internet_service,avg_monthly_usage_gb,late_payments,region,churn
CUST-00964,26,71.15,3,month-to-month,bank-transfer,no,fiber,305.1,0,Atlantic,0
CUST-00965,29,82.97,1,two-year,credit-card,yes,fiber,498.3,0,Ontario,0
CUST-00966,72,67.84,1,month-to-month,bank-transfer,yes,fiber,503.6,0,Ontario,1
CUST-00967,59,67.22,1,two-year,bank-transfer,yes,fiber,450.0,0,Ontario,0
CUST-00968,22,77.31,0,month-to-month,credit-card,yes,fiber,323.0,0,Quebec,0
CUST-00969,72,77.49,1,month-to-month,bank-transfer,no,fiber,409.0,0,Ontario,0
CUST-00970,72,71.82,1,month-to-month,bank-transfer,no,fiber,557.3,0,Quebec,0
CUST-00971,12,45.1,0,month-to-month,electronic-check,yes,none,63.8,0,West,0
CUST-00972,72,59.49,1,month-to-month,bank-transfer,yes,fiber,506.6,0,Ontario,1
CUST-00973,19,53.81,2,month-to-month,credit-card,yes,dsl,471.2,1,Atlantic,0
CUST-00974,32,83.13,1,two-year,mailed-check,yes,fiber,467.9,0,Ontario,0
CUST-00975,66,83.1,3,month-to-month,bank-transfer,yes,fiber,256.5,1,West,0
CUST-00976,5,81.78,2,one-year,credit-card,yes,fiber,346.4,1,Ontario,0
CUST-00977,26,83.72,0,month-to-month,electronic-check,yes,fiber,466.0,0,West,0
CUST-00978,36,69.09,0,month-to-month,credit-card,yes,fiber,441.6,1,West,1
CUST-00979,57,55.1,0,month-to-month,electronic-check,no,fiber,425.4,0,Ontario,0
CUST-00980,28,54.28,0,month-to-month,electronic-check,yes,dsl,176.9,0,Ontario,0
CUST-00981,5,79.68,2,two-year,mailed-check,no,fiber,373.3,2,Ontario,0
CUST-00982,72,81.39,4,two-year,mailed-check,no,fiber,471.8,1,Ontario,0
CUST-00983,29,51.47,1,one-year,credit-card,yes,dsl,308.5,1,Atlantic,0
CUST-00984,37,62.84,0,month-to-month,electronic-check,no,fiber,587.2,0,Quebec,0
CUST-00985,7,63.88,1,month-to-month,credit-card,yes,fiber,584.8,3,Quebec,0
CUST-00986,71,67.29,0,two-year,electronic-check,yes,fiber,358.7,0,Atlantic,0
CUST-00987,20,53.08,0,month-to-month,bank-transfer,yes,fiber,438.3,1,West,1
CUST-00988,16,67.46,1,month-to-month,credit-card,yes,fiber,413.3,1,West,0
CUST-00989,61,38.5,3,month-to-month,credit-card,yes,none,62.3,2,Ontario,1
CUST-00990,8,36.97,1,one-year,credit-card,yes,none,5.0,0,Ontario,1
CUST-00991,37,34.53,0,one-year,credit-card,no,none,0.0,0,Ontario,0
CUST-00992,15,65.76,2,one-year,credit-card,no,fiber,563.6,0,Ontario,0
CUST-00993,40,66.99,2,one-year,mailed-check,yes,fiber,448.4,1,Ontario,1
CUST-00994,48,67.17,3,month-to-month,bank-transfer,yes,fiber,450.6,0,Ontario,0
CUST-00995,19,80.41,0,two-year,electronic-check,yes,fiber,475.1,0,Ontario,0
CUST-00996,68,72.99,1,month-to-month,electronic-check,no,fiber,497.5,0,Quebec,0
CUST-00997,29,106.25,0,one-year,electronic-check,yes,fiber,498.0,0,Ontario,0
CUST-00998,72,69.51,2,month-to-month,bank-transfer,no,fiber,571.9,3,Ontario,0
CUST-00999,61,77.6,1,two-year,electronic-check,yes,fiber,330.7,0,Ontario,0
CUST-01000,32,69.74,1,month-to-month,electronic-check,yes,fiber,467.6,0,Quebec,0
CUST-01001,31,53.49,1,month-to-month,electronic-check,yes,dsl,181.3,0,West,0
CUST-01002,9,89.4,4,month-to-month,mailed-check,yes,fiber,414.4,0,West,1
CUST-01003,60,67.47,0,month-to-month,bank-transfer,yes,dsl,254.4,0,Ontario,0
CUST-01004,18,54.58,2,month-to-month,bank-transfer,no,fiber,550.2,1,Ontario,1
CUST-01005,34,46.26,0,one-year,mailed-check,yes,dsl,139.7,1,Ontario,1
CUST-01006,72,71.57,0,month-to-month,bank-transfer,yes,fiber,583.4,1,Ontario,1
CUST-01007,67,67.57,0,two-year,electronic-check,yes,fiber,318.3,1,Ontario,1
CUST-01008,13,57.16,0,month-to-month,credit-card,yes,fiber,490.2,0,Atlantic,0
CUST-01009,29,74.22,1,one-year,credit-card,yes,fiber,364.3,0,Ontario,0
CUST-01010,37,37.28,1,month-to-month,bank-transfer,no,dsl,135.4,0,Ontario,0
CUST-01011,72,74.33,1,one-year,credit-card,no,fiber,445.1,0,West,0
CUST-01012,66,80.66,0,one-year,mailed-check,yes,fiber,406.1,2,Quebec,1
CUST-01013,43,47.16,0,month-to-month,credit-card,yes,none,0.0,0,Ontario,0
CUST-01014,41,71.48,1,two-year,electronic-check,yes,fiber,492.0,0,Ontario,0
CUST-01015,29,72.86,0,month-to-month,credit-card,yes,dsl,256.3,1,Atlantic,0
CUST-01016,36,60.48,2,month-to-month,mailed-check,yes,dsl,176.3,0,Ontario,0
CUST-01017,24,81.88,0,one-year,bank-transfer,yes,fiber,419.6,0,Quebec,0
CUST-01018,51,65.27,0,two-year,credit-card,yes,fiber,408.3,1,West,0
CUST-01019,42,88.98,1,month-to-month,credit-card,no,fiber,294.5,0,Ontario,0
CUST-01020,59,56.97,0,month-to-month,bank-transfer,no,dsl,35.5,0,West,1
CUST-01021,58,89.56,3,two-year,mailed-check,yes,fiber,508.3,1,Ontario,0
CUST-01022,17,87.26,2,one-year,mailed-check,no,fiber,530.5,2,Ontario,0
CUST-01023,3,75.71,4,two-year,bank-transfer,no,fiber,490.7,2,Ontario,1
CUST-01024,16,61.26,1,month-to-month,bank-transfer,yes,dsl,222.2,1,Atlantic,0
CUST-01025,36,55.11,2,one-year,credit-card,no,dsl,256.5,1,Ontario,0
CUST-01026,24,29.4,3,month-to-month,bank-transfer,no,none,72.9,2,Ontario,0
CUST-01027,23,63.25,1,two-year,bank-transfer,yes,dsl,123.3,1,Atlantic,0
CUST-01028,16,62.71,1,month-to-month,credit-card,no,dsl,208.9,1,Ontario,0
CUST-01029,39,56.0,1,one-year,electronic-check,yes,fiber,414.8,0,West,0
CUST-01030,5,56.13,0,month-to-month,mailed-check,yes,dsl,166.0,0,West,0
CUST-01031,43,66.11,0,one-year,credit-card,no,dsl,286.9,0,Quebec,1
CUST-01032,44,88.39,3,one-year,credit-card,yes,fiber,573.8,0,West,0
CUST-01033,58,64.62,1,month-to-month,credit-card,yes,dsl,0.0,0,West,0
CUST-01034,72,41.07,0,two-year,credit-card,yes,dsl,168.3,0,Ontario,0
CUST-01035,2,61.93,2,month-to-month,credit-card,no,fiber,413.9,1,Atlantic,1
CUST-01036,42,69.37,3,one-year,electronic-check,no,fiber,538.7,0,Atlantic,0
CUST-01037,48,87.69,2,month-to-month,credit-card,yes,fiber,316.7,1,West,1
CUST-01038,16,50.63,1,month-to-month,electronic-check,yes,dsl,0.0,2,Quebec,1
CUST-01039,25,84.12,4,month-to-month,mailed-check,yes,fiber,509.8,0,Quebec,0
CUST-01040,20,50.46,0,month-to-month,mailed-check,yes,dsl,271.8,0,Quebec,0
CUST-01041,44,78.59,0,month-to-month,electronic-check,yes,fiber,288.4,0,Ontario,1
CUST-01042,62,47.13,3,one-year,credit-card,no,dsl,179.4,1,Quebec,0
CUST-01043,10,70.96,3,one-year,credit-card,yes,fiber,570.1,0,Quebec,0
CUST-01044,40,26.12,0,one-year,credit-card,yes,none,0.0,0,West,0
CUST-01045,71,88.15,2,month-to-month,mailed-check,no,fiber,448.6,0,Ontario,0
CUST-01046,17,65.7,1,month-to-month,mailed-check,yes,fiber,483.2,0,Quebec,0
CUST-01047,1,56.75,1,month-to-month,bank-transfer,yes,fiber,318.7,1,Quebec,0
CUST-01048,14,55.92,0,one-year,bank-transfer,yes,fiber,392.1,2,Quebec,1
CUST-01049,13,72.1,1,two-year,bank-transfer,yes,fiber,296.3,0,Atlantic,0
CUST-01050,15,52.19,2,month-to-month,credit-card,no,dsl,176.0,0,West,0
CUST-01051,72,44.81,1,one-year,mailed-check,yes,none,0.0,1,Ontario,0
CUST-01052,72,54.53,5,month-to-month,credit-card,no,dsl,207.7,1,Ontario,1
CUST-01053,72,69.24,2,month-to-month,bank-transfer,yes,dsl,244.0,0,West,0
CUST-01054,24,68.95,0,month-to-month,bank-transfer,yes,fiber,558.0,0,Ontario,0
CUST-01055,72,67.78,2,month-to-month,credit-card,yes,dsl,388.2,2,West,1
CUST-01056,3,47.0,1,one-year,bank-transfer,no,dsl,207.7,2,Ontario,0
CUST-01057,12,57.22,2,two-year,electronic-check,no,fiber,413.1,4,Ontario,0
CUST-01058,52,29.35,5,month-to-month,credit-card,yes,none,0.0,1,Ontario,1
CUST-01059,19,61.15,1,month-to-month,bank-transfer,yes,fiber,358.0,2,West,0
CUST-01060,11,43.97,1,one-year,bank-transfer,yes,dsl,228.1,0,Atlantic,0
CUST-01061,39,42.34,1,two-year,credit-card,yes,none,0.0,2,West,0
CUST-01062,39,54.22,2,one-year,credit-card,no,dsl,234.0,0,Quebec,0
CUST-01063,42,74.49,2,month-to-month,credit-card,yes,fiber,360.7,2,West,0
CUST-01064,46,62.54,1,one-year,credit-card,yes,dsl,150.4,1,Ontario,0
CUST-01065,37,55.3,1,month-to-month,bank-transfer,yes,fiber,476.8,1,Quebec,1
CUST-01066,27,62.98,3,two-year,electronic-check,yes,dsl,179.4,0,Atlantic,1
CUST-01067,31,60.35,0,month-to-month,electronic-check,no,fiber,276.8,2,Ontario,0
CUST-01068,52,50.94,1,one-year,mailed-check,yes,dsl,188.7,1,Atlantic,0
CUST-01069,36,20.0,0,month-to-month,bank-transfer,no,none,0.0,0,Ontario,0
CUST-01070,21,79.87,3,month-to-month,electronic-check,yes,fiber,540.4,1,Ontario,1
CUST-01071,16,55.26,2,two-year,electronic-check,no,fiber,522.5,0,Quebec,0
CUST-01072,31,44.4,0,one-year,credit-card,yes,dsl,0.0,1,West,0
CUST-01073,71,61.16,0,month-to-month,credit-card,yes,fiber,508.1,0,Ontario,0
CUST-01074,46,71.65,1,two-year,bank-transfer,yes,fiber,473.1,0,West,0
CUST-01075,72,71.33,1,two-year,electronic-check,yes,fiber,313.9,1,Ontario,0
CUST-01076,23,81.52,0,month-to-month,bank-transfer,no,fiber,514.7,0,West,0
CUST-01077,34,55.9,4,month-to-month,credit-card,no,dsl,81.2,0,Quebec,0
CUST-01078,38,67.14,1,month-to-month,mailed-check,yes,dsl,287.4,1,Ontario,0
CUST-01079,54,76.98,3,one-year,credit-card,yes,fiber,385.1,1,West,0
CUST-01080,23,63.07,2,month-to-month,mailed-check,yes,fiber,311.0,2,West,1
CUST-01081,46,65.99,0,month-to-month,electronic-check,yes,fiber,620.3,0,Quebec,1
CUST-01082,68,88.86,1,two-year,electronic-check,yes,fiber,308.6,2,Ontario,0
CUST-01083,28,69.89,1,two-year,electronic-check,yes,dsl,121.5,0,Ontario,0
CUST-01084,14,81.65,1,two-year,credit-card,yes,fiber,388.2,2,Atlantic,0
CUST-01085,70,67.03,1,two-year,electronic-check,no,dsl,151.3,0,West,0
CUST-01086,49,42.88,0,one-year,electronic-check,yes,none,71.4,0,West,0
CUST-01087,8,60.52,2,one-year,electronic-check,no,dsl,194.9,2,West,0
CUST-01088,29,57.52,0,one-year,credit-card,no,dsl,275.4,1,West,0
CUST-01089,72,90.84,1,month-to-month,credit-card,yes,fiber,471.6,1,Ontario,0
CUST-01090,44,68.12,3,month-to-month,bank-transfer,yes,fiber,297.8,0,Quebec,0
CUST-01091,31,75.52,1,month-to-month,bank-transfer,yes,fiber,486.7,0,West,1
CUST-01092,13,39.06,1,one-year,bank-transfer,yes,dsl,209.9,0,Ontario,1
CUST-01093,13,41.98,1,month-to-month,electronic-check,yes,dsl,136.9,1,Ontario,0
CUST-01094,52,92.06,2,month-to-month,electronic-check,yes,fiber,616.3,0,Quebec,0
CUST-01095,14,79.48,5,one-year,electronic-check,yes,fiber,491.7,1,West,0
CUST-01096,38,70.77,2,month-to-month,credit-card,no,fiber,520.0,0,West,0
CUST-01097,28,57.82,2,month-to-month,bank-transfer,no,dsl,273.0,0,Ontario,0
CUST-01098,37,42.74,2,two-year,bank-transfer,yes,dsl,154.3,3,Atlantic,0
CUST-01099,26,52.5,0,two-year,credit-card,no,dsl,243.8,0,Ontario,0
CUST-01100,42,41.69,0,month-to-month,credit-card,yes,dsl,216.9,0,Ontario,1
CUST-01101,58,69.9,1,month-to-month,bank-transfer,yes,fiber,392.7,1,Atlantic,0
CUST-01102,27,64.14,1,month-to-month,credit-card,yes,dsl,86.2,1,West,0
CUST-01103,55,61.76,1,one-year,bank-transfer,no,dsl,192.1,0,Atlantic,1
CUST-01104,72,89.69,0,two-year,credit-card,yes,fiber,489.9,1,West,0
CUST-01105,38,60.09,1,month-to-month,credit-card,yes,dsl,191.4,1,West,0
CUST-01106,51,46.98,0,one-year,credit-card,yes,fiber,424.5,2,Ontario,0
CUST-01107,11,77.48,1,month-to-month,electronic-check,yes,dsl,192.3,1,Ontario,0
CUST-01108,27,48.17,0,month-to-month,bank-transfer,yes,dsl,165.6,0,Atlantic,0
CUST-01109,7,39.7,1,two-year,bank-transfer,yes,none,143.7,0,West,0
CUST-01110,20,58.07,2,month-to-month,credit-card,yes,dsl,213.0,0,Ontario,0
CUST-01111,27,75.53,2,month-to-month,mailed-check,yes,fiber,398.7,1,Ontario,1
CUST-01112,72,57.5,2,month-to-month,bank-transfer,yes,dsl,36.3,0,Ontario,0
CUST-01113,16,57.69,1,one-year,electronic-check,yes,dsl,173.2,0,Ontario,0
CUST-01114,30,59.12,2,two-year,bank-transfer,yes,fiber,391.0,0,West,0
CUST-01115,14,84.16,1,two-year,electronic-check,yes,dsl,137.8,0,Ontario,0
CUST-01116,26,79.84,0,month-to-month,mailed-check,yes,fiber,520.1,0,Quebec,1
CUST-01117,43,57.54,3,month-to-month,bank-transfer,yes,dsl,196.8,3,Atlantic,0
CUST-01118,47,76.34,0,one-year,electronic-check,yes,dsl,47.0,2,Quebec,0
CUST-01119,23,61.74,1,month-to-month,credit-card,yes,fiber,492.6,1,Quebec,0
CUST-01120,18,82.12,3,two-year,electronic-check,yes,fiber,305.5,0,Ontario,0
CUST-01121,72,32.17,1,one-year,bank-transfer,yes,none,70.9,0,Ontario,0
CUST-01122,22,61.22,2,month-to-month,credit-card,no,dsl,149.6,2,Ontario,1
CUST-01123,3,61.46,0,two-year,mailed-check,yes,dsl,197.4,0,Ontario,0
CUST-01124,69,48.47,0,month-to-month,electronic-check,yes,fiber,437.9,1,Ontario,0
CUST-01125,5,22.97,3,month-to-month,credit-card,yes,none,0.0,1,Ontario,0
CUST-01126,69,89.66,1,month-to-month,mailed-check,yes,fiber,457.8,0,Ontario,0
CUST-01127,8,54.35,1,month-to-month,credit-card,no,dsl,197.0,0,Ontario,0
CUST-01128,9,94.02,1,one-year,bank-transfer,no,fiber,598.9,1,Atlantic,0
CUST-01129,12,70.76,0,one-year,electronic-check,yes,dsl,209.0,1,Ontario,0
CUST-01130,20,54.69,0,two-year,credit-card,yes,dsl,211.0,1,Ontario,0
CUST-01131,69,53.76,3,two-year,bank-transfer,yes,dsl,129.7,2,West,0
CUST-01132,12,74.31,2,month-to-month,electronic-check,yes,dsl,222.4,1,Ontario,0
CUST-01133,43,95.08,3,month-to-month,credit-card,yes,fiber,353.0,0,Quebec,0
CUST-01134,36,53.99,0,one-year,bank-transfer,yes,dsl,287.8,0,West,0
CUST-01135,32,89.15,2,two-year,credit-card,yes,fiber,313.8,1,Quebec,1
CUST-01136,61,83.82,1,month-to-month,electronic-check,yes,fiber,368.3,0,Ontario,0
CUST-01137,34,85.63,1,month-to-month,credit-card,yes,fiber,301.5,1,West,0
CUST-01138,36,58.06,0,month-to-month,credit-card,yes,dsl,225.7,0,West,0
CUST-01139,50,49.94,1,month-to-month,electronic-check,no,dsl,154.0,0,Ontario,0
CUST-01140,21,45.93,1,one-year,credit-card,yes,dsl,248.3,1,Ontario,0
CUST-01141,30,59.31,0,month-to-month,bank-transfer,no,fiber,357.1,2,Ontario,0
CUST-01142,38,77.06,4,one-year,electronic-check,yes,dsl,235.2,0,West,0
CUST-01143,57,73.11,1,two-year,electronic-check,yes,fiber,489.3,2,Ontario,0
CUST-01144,27,60.98,0,two-year,credit-card,yes,fiber,458.0,0,Ontario,0
CUST-01145,30,83.53,1,month-to-month,electronic-check,yes,fiber,442.6,0,Quebec,1
CUST-01146,42,67.97,3,month-to-month,electronic-check,no,fiber,451.7,0,Atlantic,0
CUST-01147,28,66.16,1,one-year,bank-transfer,no,fiber,362.6,0,Ontario,0
CUST-01148,17,78.71,2,one-year,electronic-check,yes,dsl,98.6,1,Ontario,1
CUST-01149,50,59.03,1,month-to-month,electronic-check,yes,fiber,486.2,1,Ontario,0
CUST-01150,34,75.47,2,two-year,electronic-check,yes,fiber,408.7,2,West,1
CUST-01151,22,66.8,2,month-to-month,bank-transfer,no,fiber,478.5,0,Quebec,1
CUST-01152,12,49.12,0,two-year,electronic-check,yes,dsl,321.8,1,West,0
CUST-01153,5,57.63,0,month-to-month,mailed-check,no,fiber,401.1,2,Ontario,1
CUST-01154,43,73.63,2,month-to-month,bank-transfer,yes,fiber,389.0,1,Ontario,1
CUST-01155,16,47.82,1,month-to-month,electronic-check,yes,dsl,162.4,0,Ontario,0
CUST-01156,7,79.21,4,month-to-month,electronic-check,yes,fiber,443.3,0,Ontario,1
CUST-01157,15,56.51,3,month-to-month,electronic-check,no,dsl,242.2,1,Quebec,1
CUST-01158,38,69.72,0,month-to-month,mailed-check,yes,fiber,437.6,0,West,1
CUST-01159,16,63.88,3,month-to-month,credit-card,yes,fiber,616.7,1,Ontario,1
CUST-01160,39,88.02,2,one-year,credit-card,yes,fiber,475.8,0,West,0
CUST-01161,19,64.72,0,month-to-month,bank-transfer,yes,dsl,256.4,0,Ontario,0
CUST-01162,30,65.85,1,one-year,bank-transfer,yes,fiber,436.9,0,Quebec,0
CUST-01163,32,42.73,1,two-year,bank-transfer,no,dsl,276.0,0,Ontario,0
CUST-01164,48,53.18,0,month-to-month,electronic-check,yes,fiber,422.6,0,Quebec,0
CUST-01165,49,68.94,1,month-to-month,mailed-check,no,dsl,135.2,0,Ontario,0
CUST-01166,31,82.55,0,two-year,bank-transfer,yes,fiber,517.0,1,Atlantic,0
CUST-01167,13,83.99,2,two-year,electronic-check,no,fiber,435.1,2,West,0
CUST-01168,65,71.74,2,month-to-month,credit-card,no,fiber,460.8,1,West,0
CUST-01169,22,65.46,1,two-year,bank-transfer,yes,dsl,273.5,0,West,0
CUST-01170,2,83.79,2,month-to-month,credit-card,no,fiber,451.8,0,Ontario,0
CUST-01171,37,37.27,2,month-to-month,bank-transfer,yes,none,0.0,0,Quebec,0
CUST-01172,38,53.24,1,one-year,bank-transfer,no,dsl,144.5,1,Ontario,0
CUST-01173,23,27.75,2,month-to-month,electronic-check,yes,none,102.2,0,West,1
CUST-01174,8,77.47,0,one-year,electronic-check,yes,fiber,411.0,0,Ontario,1
CUST-01175,6,62.87,0,month-to-month,bank-transfer,yes,dsl,185.7,1,Ontario,0
CUST-01176,24,52.73,1,one-year,credit-card,no,dsl,214.4,0,West,0
CUST-01177,12,53.97,0,month-to-month,credit-card,no,dsl,214.0,2,Ontario,1
CUST-01178,57,35.72,2,month-to-month,mailed-check,yes,none,98.2,0,West,1
CUST-01179,23,65.31,1,month-to-month,mailed-check,no,dsl,184.1,1,Ontario,1
CUST-01180,21,42.57,2,month-to-month,bank-transfer,no,dsl,307.0,2,West,1
CUST-01181,72,45.39,2,one-year,credit-card,no,dsl,168.9,2,West,0
CUST-01182,2,61.6,0,month-to-month,bank-transfer,yes,fiber,471.5,0,Quebec,1
CUST-01183,30,55.44,0,month-to-month,electronic-check,yes,dsl,174.4,1,Ontario,1
CUST-01184,5,76.31,1,month-to-month,bank-transfer,yes,fiber,617.9,1,Ontario,0
CUST-01185,70,26.78,1,month-to-month,credit-card,no,none,0.0,0,Ontario,0
CUST-01186,7,66.54,2,two-year,bank-transfer,yes,dsl,167.9,0,Ontario,0
CUST-01187,39,88.36,0,month-to-month,credit-card,no,fiber,449.8,1,Quebec,0
CUST-01188,35,77.34,1,two-year,bank-transfer,no,fiber,417.3,0,Ontario,0
CUST-01189,5,84.79,0,month-to-month,credit-card,yes,fiber,466.7,0,Ontario,0
CUST-01190,39,63.39,4,one-year,electronic-check,no,fiber,544.5,0,Ontario,0
CUST-01191,19,63.64,1,month-to-month,bank-transfer,yes,fiber,452.5,2,Atlantic,0
CUST-01192,45,62.4,2,month-to-month,credit-card,yes,dsl,205.7,1,Ontario,0
CUST-01193,18,56.6,2,two-year,bank-transfer,yes,dsl,170.5,3,Ontario,0
CUST-01194,40,47.62,1,two-year,bank-transfer,no,dsl,147.1,0,Quebec,0
CUST-01195,27,87.96,2,two-year,electronic-check,no,fiber,448.2,0,Ontario,0
CUST-01196,39,60.14,3,month-to-month,mailed-check,no,dsl,190.6,0,Atlantic,0
CUST-01197,44,80.37,0,month-to-month,credit-card,yes,fiber,539.7,0,Ontario,0
CUST-01198,25,49.92,1,one-year,mailed-check,yes,dsl,108.5,1,West,0
CUST-01199,22,90.64,0,month-to-month,electronic-check,no,fiber,563.6,0,Quebec,0
CUST-01200,44,71.36,1,one-year,electronic-check,no,fiber,427.5,2,West,0
CUST-01201,19,83.7,0,one-year,bank-transfer,no,fiber,452.6,0,West,0
CUST-01202,26,50.88,3,month-to-month,bank-transfer,no,dsl,99.5,2,West,0
CUST-01203,72,74.77,3,two-year,credit-card,no,fiber,487.8,0,Quebec,0
CUST-01204,30,62.86,0,one-year,mailed-check,yes,dsl,108.4,2,Quebec,0
CUST-01205,50,77.95,2,month-to-month,electronic-check,no,dsl,221.7,0,West,0
CUST-01206,17,52.38,1,month-to-month,bank-transfer,yes,dsl,213.4,2,Quebec,0
CUST-01207,39,75.13,5,one-year,bank-transfer,no,fiber,412.3,1,Quebec,0
CUST-01208,26,79.21,0,month-to-month,credit-card,yes,fiber,264.5,0,Ontario,1
CUST-01209,22,58.14,2,month-to-month,credit-card,no,fiber,623.7,0,Ontario,1
CUST-01210,4,50.17,0,month-to-month,electronic-check,yes,fiber,350.4,0,Ontario,1
CUST-01211,12,46.54,2,one-year,bank-transfer,yes,dsl,213.2,1,Ontario,1
CUST-01212,72,83.16,2,two-year,electronic-check,yes,fiber,378.0,1,Ontario,0
CUST-01213,27,91.02,0,one-year,electronic-check,no,fiber,529.1,4,Ontario,0
CUST-01214,30,63.31,1,month-to-month,electronic-check,no,fiber,407.7,0,Quebec,1
CUST-01215,56,44.22,2,month-to-month,electronic-check,no,dsl,126.1,0,West,0
CUST-01216,37,89.11,3,month-to-month,credit-card,yes,fiber,490.6,1,Quebec,0
CUST-01217,22,51.06,0,month-to-month,electronic-check,yes,dsl,81.9,0,West,0
CUST-01218,23,69.1,1,one-year,electronic-check,no,fiber,404.9,0,Ontario,0
CUST-01219,12,53.32,2,one-year,credit-card,no,none,70.7,1,Ontario,0
CUST-01220,42,70.59,0,month-to-month,credit-card,no,dsl,318.1,0,West,0
CUST-01221,43,82.81,0,month-to-month,credit-card,yes,fiber,358.2,1,West,0
CUST-01222,30,55.03,1,month-to-month,credit-card,no,fiber,388.0,2,West,0
CUST-01223,27,59.79,2,two-year,bank-transfer,yes,fiber,469.9,0,West,0
CUST-01224,43,84.77,1,one-year,credit-card,no,fiber,270.2,0,West,0
CUST-01225,11,76.34,0,month-to-month,electronic-check,yes,fiber,555.4,1,West,1
CUST-01226,38,48.83,0,two-year,credit-card,yes,dsl,105.0,2,West,0
CUST-01227,72,53.38,0,month-to-month,credit-card,yes,dsl,152.8,1,West,0
CUST-01228,17,84.67,1,month-to-month,credit-card,no,fiber,462.2,0,Ontario,1
CUST-01229,25,73.04,0,two-year,credit-card,yes,dsl,194.4,0,Ontario,0
CUST-01230,68,72.94,0,month-to-month,mailed-check,no,fiber,358.1,2,Ontario,0
CUST-01231,30,30.79,0,month-to-month,credit-card,yes,none,158.3,1,Quebec,1
CUST-01232,52,70.11,0,one-year,credit-card,no,fiber,221.1,0,West,0
CUST-01233,40,71.1,0,month-to-month,credit-card,yes,dsl,94.6,1,Ontario,0
CUST-01234,42,70.9,0,one-year,bank-transfer,yes,dsl,135.9,2,Ontario,0
CUST-01235,17,75.04,0,month-to-month,electronic-check,no,fiber,359.3,1,West,1
CUST-01236,16,67.44,2,month-to-month,electronic-check,yes,fiber,543.7,1,Ontario,0
CUST-01237,48,84.37,1,month-to-month,bank-transfer,yes,fiber,299.0,0,West,0
CUST-01238,8,74.04,1,month-to-month,electronic-check,yes,dsl,322.4,1,Ontario,0
CUST-01239,26,41.74,3,month-to-month,bank-transfer,no,dsl,166.4,2,Ontario,0
CUST-01240,43,54.56,1,month-to-month,electronic-check,yes,dsl,74.3,1,Ontario,0
CUST-01241,25,69.14,1,two-year,bank-transfer,yes,dsl,11.4,1,Ontario,0
CUST-01242,27,57.77,1,month-to-month,credit-card,yes,dsl,171.7,1,Ontario,1
CUST-01243,54,67.87,1,month-to-month,electronic-check,no,fiber,380.3,1,Ontario,0
CUST-01244,72,74.94,1,month-to-month,electronic-check,yes,fiber,460.1,0,Ontario,0
CUST-01245,72,60.89,1,month-to-month,bank-transfer,yes,dsl,151.7,1,Ontario,0
CUST-01246,69,61.17,0,month-to-month,mailed-check,yes,fiber,521.2,3,West,0
CUST-01247,21,57.95,2,one-year,electronic-check,yes,dsl,177.9,0,Ontario,1
CUST-01248,14,76.86,1,month-to-month,credit-card,yes,fiber,404.0,0,Ontario,0
CUST-01249,21,67.85,1,two-year,electronic-check,yes,fiber,522.7,0,Ontario,0
CUST-01250,43,48.82,1,two-year,electronic-check,yes,dsl,209.4,0,Atlantic,1
CUST-01251,23,67.35,0,month-to-month,bank-transfer,yes,fiber,505.8,1,West,0
CUST-01252,17,62.81,1,month-to-month,bank-transfer,yes,fiber,537.6,1,Atlantic,1
CUST-01253,72,81.93,0,month-to-month,electronic-check,yes,fiber,415.0,0,Atlantic,1
CUST-01254,22,46.67,2,one-year,electronic-check,no,dsl,193.3,1,Ontario,0
CUST-01255,41,58.98,1,month-to-month,bank-transfer,yes,dsl,261.7,1,West,0
CUST-01256,40,69.07,2,two-year,credit-card,no,fiber,231.7,1,Ontario,0
CUST-01257,5,65.59,1,one-year,bank-transfer,yes,fiber,431.3,2,West,0
CUST-01258,72,87.4,1,two-year,mailed-check,yes,fiber,420.9,0,Ontario,0
CUST-01259,11,36.63,0,month-to-month,electronic-check,yes,none,43.8,1,Ontario,0
CUST-01260,7,65.97,1,two-year,credit-card,yes,fiber,371.9,1,Atlantic,0
CUST-01261,20,29.97,0,month-to-month,mailed-check,no,none,105.1,0,West,1
CUST-01262,14,60.56,1,month-to-month,electronic-check,yes,dsl,127.3,0,Atlantic,1
